VendorNumber,VendorName,Brand,Description,PurchasePrice,actual_price,Volume,total_purchase_qty,total_purchase_dollars,total_sales_dollars,total_sales_price,total_sales_qty,excisetax,freightcost,grossprofit,profitmargin,stockturnover,sales_to_purchase_ratio,unit_purchase_price,order_size,unsold_inventory_value
3960,DIAGEO NORTH AMERICA INC,497,Capt Morgan Spiced Rum,14.7,19.99,1000.0,29200.0,429239.9999999979,584467.6200000023,145247.3399999987,29238.0,30699.900000000096,257032.07000000007,155227.62000000442,26.558805772679726,1.0013013698630138,1.3616336315348179,14.699999999999928,Large,-400598.6
3960,DIAGEO NORTH AMERICA INC,1883,Seagrams 7 Crown,13.23,17.99,1750.0,32253.0,426707.19000000064,583415.7000000007,227105.7600000016,32430.0,59584.77999999992,257032.07000000007,156708.51,26.860523294110845,1.0054878615942704,1.3672506901043775,13.23000000000002,Large,-396795.9
3960,DIAGEO NORTH AMERICA INC,2767,Johnnie Walker Blue Label,139.7,189.99,750.0,2963.0,413931.0999999995,548648.3900000002,399868.0200000036,2761.0,2176.610000000002,257032.07000000007,134717.29000000074,24.554394482047176,0.9318258521768478,1.3254582465535953,139.69999999999985,Large,-382748.69999999995
17035,PERNOD RICARD USA,482,Absolut 80 Proof,14.28,21.99,1000.0,28888.0,412520.63999999966,599601.3400000024,198436.0599999969,27866.0,29259.30000000022,123780.21999999997,187080.70000000275,31.200847549807342,0.9646219883688729,1.4535062778919448,14.279999999999989,Large,-369038.48
3960,DIAGEO NORTH AMERICA INC,8778,Bulleit Bourbon,37.29,49.99,1750.0,10966.0,408922.1400000009,525233.040000001,304106.5700000088,10796.0,19841.330000000475,257032.07000000007,116310.90000000008,22.144627459079853,0.9844975378442459,1.2844328751678737,37.290000000000084,Large,-391616.83999999997
1128,BROWN-FORMAN CORP,1220,Woodford Reserve Bourbon,21.89,29.99,750.0,18645.0,408139.0499999953,589481.9199999999,293510.1500000118,18408.0,14496.359999999884,68601.68000000001,181342.87000000465,30.763092784933026,0.987288817377313,1.444316391680744,21.889999999999745,Large,-384306.12
3960,DIAGEO NORTH AMERICA INC,2418,Crown Royal Regal Apple,16.53,22.99,750.0,24558.0,405943.7400000014,570271.160000002,263621.2300000094,24284.0,19122.699999999553,257032.07000000007,164327.42000000062,28.815663762480998,0.9888427396367783,1.4048034340916307,16.530000000000058,Large,-376856.52
1392,CONSTELLATION BRANDS INC,8504,R M Woodbridge Cab Svgn Cal,5.84,8.99,1500.0,69263.0,404495.9199999974,686725.3300000067,148661.01999999658,68667.0,15427.259999999605,79528.99,282229.4100000093,41.09785931443748,0.9913951171621211,1.6977311662377486,5.8399999999999626,Large,-331752.27999999997
660,SAZERAC NORTH AMERICA INC.,3684,Fleischmanns Royal Vodka,7.68,9.99,1750.0,52351.0,402055.6799999975,527560.9600000059,156288.15999999538,51954.0,95452.86999999563,17932.329999999994,125505.28000000841,23.789720907325478,0.9924165727493267,1.3121589527102544,7.679999999999952,Large,-346655.72
3252,E & J GALLO WINERY,14622,La Marca Prosecco,8.66,12.99,750.0,46387.0,401711.4199999988,558344.6900000036,124562.1600000071,45608.0,5114.599999999969,61966.909999999996,156633.27000000473,28.053149390567988,0.983206501821631,1.3899149045850008,8.659999999999975,Large,-348578.28
8004,SAZERAC CO INC,3246,Bentley's Vodka,6.71,8.79,1750.0,59841.0,401533.1099999988,520763.54999999364,136913.04000001107,59245.0,108849.57999999422,50293.62000000002,119230.43999999482,22.89531208549375,0.9900402733911532,1.2969380034438385,6.70999999999998,Large,-337692.95
17035,PERNOD RICARD USA,8339,The Glenlivet 12 Yr Single,30.21,42.99,750.0,13250.0,400282.5,544906.3700000028,335249.38000001374,12463.0,9818.55999999995,123780.21999999997,144623.8700000028,26.541049611881405,0.9406037735849057,1.3613045036942728,30.21,Large,-363257.23000000004
2555,DISARONNO INTERNATIONAL LLC,5312,Amaretto DiSaronno,14.7,21.99,750.0,27186.0,399634.1999999995,571763.2200000061,228705.95000000243,26178.0,20614.86999999967,5861.030000000001,172129.02000000665,30.10494798878543,0.9629220922533657,1.430716440184566,14.699999999999982,Large,-357630.6
3960,DIAGEO NORTH AMERICA INC,1869,Oban 14-Yr Single Malt,40.14,54.99,750.0,9892.0,397064.87999999814,549291.8100000003,302801.33000000706,9219.0,7262.5199999999295,257032.07000000007,152226.93000000215,27.713307795359643,0.9319652244237768,1.383380494391755,40.13999999999981,Large,-360158.66000000003
8112,MOET HENNESSY USA INC,8622,Dom Perignon,87.09,145.99,750.0,4544.0,395736.9599999998,589317.7300000007,312139.21000000334,4127.0,459.1500000000011,48347.26,193580.7700000009,32.848285423213156,0.9082306338028169,1.4891652525960704,87.08999999999995,Large,-354876.43
3960,DIAGEO NORTH AMERICA INC,1868,Lagavulin Single Malt 16-Yr,49.62,66.99,750.0,7821.0,388078.0200000008,550740.5600000009,334191.730000008,7644.0,6022.609999999911,257032.07000000007,162662.5400000001,29.535238879083074,0.9773686229382432,1.4191490669840043,49.6200000000001,Large,-371474.27999999997
480,BACARDI USA INC,508,Bacardi Superior Rum,9.77,12.99,1000.0,38957.0,380609.89000000095,522309.1500000041,123060.88000000131,38335.0,40251.749999999585,89286.26999999999,141699.26000000315,27.129384962909807,0.984033678157969,1.3722952653700164,9.770000000000024,Large,-335575.95
3924,HEAVEN HILL DISTILLERIES,1180,Evan Williams Black Label B,13.07,16.99,1750.0,29070.0,379944.9000000001,543425.0900000033,233334.6500000031,28291.0,51982.14000000064,14069.869999999995,163480.19000000326,30.083298141424102,0.973202614379085,1.4302734159611123,13.070000000000002,Large,-340693.37
8112,MOET HENNESSY USA INC,4673,Hennessy VS Cognac,46.66,69.99,1750.0,8132.0,379439.1200000007,549271.8199999998,225142.9800000002,8118.0,14917.300000000172,48347.26,169832.69999999914,30.919609165458223,0.9982784062961141,1.4475887989620018,46.66000000000008,Large,-370653.87999999995
1128,BROWN-FORMAN CORP,2143,Canadian Mist,10.07,12.99,1750.0,37653.0,379165.7100000013,518089.37000000407,180374.15999999281,37763.0,69382.93999999882,68601.68000000001,138923.66000000277,26.814613084997607,1.0029214139643587,1.3663929947673863,10.070000000000034,Large,-342620.41000000003
4425,MARTIGNETTI COMPANIES,11214,Caymus Cab Svgn Napa Vly,50.33,74.99,750.0,7505.0,377726.6500000011,534970.9200000012,222174.1100000004,7612.0,849.1700000000131,144929.24,157244.27000000014,29.393049999801818,1.014257161892072,1.4162911724655904,50.33000000000014,Large,-375606.95999999996
17035,PERNOD RICARD USA,2646,Chivas Regal,43.3,58.99,1750.0,8702.0,376796.60000000056,462119.67000000365,267131.53000000434,8233.0,15131.220000000289,123780.21999999997,85323.07000000309,18.46341446578165,0.9461043438290049,1.2264433118557942,43.30000000000006,Large,-347786.89999999997
7245,PROXIMO SPIRITS INC.,8691,Jose Cuervo Especial,11.9,14.99,750.0,31495.0,374790.4999999982,494108.17000000214,216863.35999999815,31383.0,24709.809999999245,38994.78000000001,119317.67000000394,24.148086845033028,0.9964438799809494,1.3183583095089244,11.899999999999944,Large,-341962.7
3960,DIAGEO NORTH AMERICA INC,4330,Capt Morgan Spiced Rum 100,20.79,25.99,1750.0,17755.0,369126.4500000015,482985.6700000043,267976.3300000089,17633.0,32401.76000000103,257032.07000000007,113859.22000000277,23.574036886022263,0.9931286961419319,1.3084558692556503,20.790000000000084,Large,-348835.07
1485,CASTLE BRANDS CORP.,4225,Goslings Black Seal Bermuda,18.37,24.99,1750.0,20089.0,369034.9300000017,522535.2099999998,230329.08000000182,20179.0,37080.62000000094,8497.589999999998,153500.2799999981,29.37606443783916,1.0044800637164617,1.4159505443021272,18.370000000000083,Large,-350599.23000000004
1392,CONSTELLATION BRANDS INC,6479,Clos du Bois Chard,5.95,8.99,750.0,61869.0,368120.5499999991,567452.4700000038,110538.35000000495,61253.0,6872.189999999871,79528.99,199331.9200000047,35.12750944585779,0.9900434789636167,1.541485445460747,5.949999999999986,Large,-302586.35000000003
4425,MARTIGNETTI COMPANIES,3485,Luksusowa Potato Vodka,15.03,19.99,1750.0,24202.0,363756.05999999586,485688.57000000414,237850.84000000425,23843.0,43809.65000000137,144929.24,121932.51000000827,25.105081225198944,0.9851665151640361,1.3352040650539532,15.029999999999829,Large,-334158.29
17035,PERNOD RICARD USA,800,Jameson Irish Whiskey,24.02,31.99,1000.0,15142.0,363710.8400000002,468587.94000000204,124940.36000000044,14506.0,15231.300000000074,123780.21999999997,104877.10000000184,22.381519251221317,0.9579976225069343,1.2883529674287457,24.020000000000014,Large,-333292.12
12546,JIM BEAM BRANDS COMPANY,1345,Basil Hayden Bourbon,28.45,37.99,750.0,12761.0,363050.4499999992,494732.9800000035,272052.080000007,12902.0,10162.79999999997,123880.96999999999,131682.53000000428,26.61688937737754,1.0110492908079305,1.362711380746132,28.449999999999935,Large,-354300.89999999997
3664,WILLIAM GRANT & SONS INC,1956,Balvenie 12 Yr Doublewood S,39.99,53.99,750.0,9013.0,360429.87000000034,456461.78000000364,290627.8500000066,7922.0,6241.489999999903,30234.42000000001,96031.91000000329,21.038324391584883,0.8789526239875735,1.2664371573865485,39.99000000000004,Large,-307787.78
17035,PERNOD RICARD USA,2932,Jameson Black Barrel,24.61,31.99,750.0,14642.0,360339.62000000244,444452.1500000078,262340.4900000064,13785.0,10859.049999999972,123780.21999999997,84112.53000000538,18.924991137967023,0.9414697445704139,1.2334257054497777,24.610000000000166,Large,-324606.85
12546,JIM BEAM BRANDS COMPANY,5391,Kamora Coffee,12.02,15.99,1750.0,29914.0,359566.2800000003,491568.89000000583,219621.58999999886,29911.0,54956.100000000646,123880.96999999999,132002.61000000552,26.85332873689463,0.9998997125091931,1.3671162101184944,12.02000000000001,Large,-329616.22
3960,DIAGEO NORTH AMERICA INC,1384,Bulleit 95 Rye,18.93,25.99,750.0,18900.0,357777.0000000008,470254.800000006,239842.66000000387,17620.0,13877.409999999887,257032.07000000007,112477.80000000517,23.918479938961546,0.9322751322751323,1.3143796275333655,18.930000000000042,Large,-314646.6
1392,CONSTELLATION BRANDS INC,38546,Mark West Pnt Nr Sonoma,5.06,9.99,750.0,70531.0,356886.86000000173,675519.6200000027,133090.84999999995,70188.0,7875.999999999836,79528.99,318632.76000000094,47.16854263981254,0.9951368901617729,1.8928116882756607,5.0600000000000245,Large,-284620.27999999997
12546,JIM BEAM BRANDS COMPANY,3982,Hornitos Reposado Tequila,14.38,19.99,750.0,24801.0,356638.37999999855,469603.01000000467,226692.60000000114,22099.0,17402.7199999996,123880.96999999999,112964.63000000612,24.05534623809268,0.8910527801298335,1.3167483824932318,14.379999999999942,Large,-292982.62
3252,E & J GALLO WINERY,3180,New Amsterdam Vodka,10.94,16.99,1750.0,32413.0,354598.21999999986,581784.6200000023,232222.5400000036,33938.0,62355.95999999952,61966.909999999996,227186.40000000247,39.04991506994488,1.0470490235399377,1.6406868032219748,10.939999999999996,Large,-338868.72
1128,BROWN-FORMAN CORP,1789,Jack Daniels Tennesse Fire,17.16,22.99,750.0,20590.0,353324.39999999944,469722.7500000053,237927.51000000318,20025.0,15770.389999999743,68601.68000000001,116398.35000000586,24.780224078992244,0.9725594949004371,1.3294376216304509,17.15999999999997,Large,-323039.0
1485,CASTLE BRANDS CORP.,1269,Jeffersons Bourbon,19.11,25.99,750.0,18458.0,352732.380000002,447608.2400000075,227255.99000000127,16976.0,13370.659999999934,8497.589999999998,94875.86000000552,21.196182626129474,0.9197096110087767,1.2689740590302625,19.110000000000106,Large,-305953.36
3960,DIAGEO NORTH AMERICA INC,3456,Tanqueray Sterling Vodka,13.27,18.99,1750.0,26543.0,352225.60999999987,483047.1600000031,171496.4499999956,25684.0,47193.95000000094,257032.07000000007,130821.55000000325,27.082562704644076,0.9676374185284256,1.3714140774715482,13.269999999999994,Large,-314283.68
4425,MARTIGNETTI COMPANIES,23143,Bogle Chard,4.65,6.79,750.0,74342.0,345690.3000000006,591669.5300000034,101451.92000000463,72139.0,8099.379999999886,144929.24,245979.23000000278,41.57375317265389,0.9703666837050389,1.711559537539822,4.650000000000008,Large,-261104.35000000003
1128,BROWN-FORMAN CORP,1231,Jack Daniels No 7 Black,9.48,12.99,375.0,36450.0,345545.99999999924,435377.6700000108,192455.1599999927,35733.0,14044.21999999977,68601.68000000001,89831.67000001157,20.633044868839814,0.9803292181069959,1.2599702210415162,9.479999999999979,Large,-302298.84
480,BACARDI USA INC,3344,Bombay Sapphire Gin,14.49,19.99,750.0,23798.0,344833.0200000005,516761.8000000018,236205.70000000377,24620.0,19388.24999999951,89286.26999999999,171928.7800000013,33.27041201574898,1.0345407177073704,1.4985856052880349,14.49000000000002,Large,-332945.8
8004,SAZERAC CO INC,5191,Fireball Cinnamon Whiskey,7.93,9.99,375.0,43352.0,343781.3600000019,430139.43000001216,167542.28999999285,43057.0,16928.970000000172,50293.62000000002,86358.07000001025,20.076762086193263,0.9931952389739804,1.2512005595649798,7.930000000000044,Large,-298090.01
3960,DIAGEO NORTH AMERICA INC,3878,Smirnoff 80 Proof,7.96,10.99,750.0,43015.0,342399.39999999956,499703.1000000105,175166.1699999923,43690.0,34397.94000000033,257032.07000000007,157303.70000001095,31.479432487012314,1.015692200395211,1.4594158167333564,7.959999999999989,Large,-304757.4
3960,DIAGEO NORTH AMERICA INC,3352,Ciroc Coconut Vodka,18.79,24.99,750.0,18095.0,340005.04999999976,474449.2400000021,91916.84000000216,18976.0,14945.689999999917,257032.07000000007,134444.19000000233,28.336896482330065,1.0486874827300359,1.3954182151118122,18.789999999999985,Large,-338464.04
12546,JIM BEAM BRANDS COMPANY,3253,Gilbeys London Dry,9.08,12.49,1750.0,37423.0,339800.84000000055,463220.0300000049,154889.60999999626,37497.0,68894.59999999884,123880.96999999999,123419.19000000437,26.643750703095257,1.0019773935814873,1.363210373464657,9.080000000000014,Large,-303049.76
3664,WILLIAM GRANT & SONS INC,1921,Glenfiddich Special Rsv 12,52.71,67.99,1750.0,6436.0,339241.5599999998,379168.37000000407,230498.02000000078,5463.0,10040.870000000084,30234.42000000001,39926.81000000425,10.530100387857726,0.8488191423244251,1.1176943355643225,52.70999999999997,Large,-281518.73
3960,DIAGEO NORTH AMERICA INC,4264,Capt Morgan Spiced Rum Trav,11.53,16.99,750.0,29352.0,338428.56000000273,447487.4000000071,211607.66999999707,28860.0,22722.449999999186,257032.07000000007,109058.84000000439,24.37137671362426,0.9832379394930498,1.322250698936294,11.530000000000094,Large,-303403.8
3960,DIAGEO NORTH AMERICA INC,2752,Johnnie Walker Black Label,26.31,38.99,750.0,12778.0,336189.1800000012,490792.1700000044,271655.89000000723,13083.0,10306.039999999974,257032.07000000007,154602.9900000032,31.500704259402063,1.0238691501017374,1.4598690237443175,26.310000000000095,Large,-331435.73
12546,JIM BEAM BRANDS COMPANY,3997,Hornitos Plata Tequila,14.05,19.99,750.0,23835.0,334881.7500000015,474637.9300000044,233740.7300000033,23007.0,18117.00999999953,123880.96999999999,139756.1800000029,29.444798059017664,0.9652611705475141,1.4173299381050244,14.050000000000063,Large,-299413.35000000003
3664,WILLIAM GRANT & SONS INC,3234,Hendrick's Gin,45.92,62.99,1750.0,7290.0,334756.80000000057,467921.3500000014,294818.1000000062,7465.0,13719.890000000287,30234.42000000001,133164.5500000008,28.458746325637936,1.0240054869684498,1.3977949066307258,45.92000000000008,Large,-335502.8
8004,SAZERAC CO INC,1767,Buffalo Trace Bourbon,19.37,24.99,750.0,17274.0,334597.38000000076,412468.6400000071,203881.08999999682,16336.0,12865.979999999981,50293.62000000002,77871.26000000635,18.879316497856664,0.9456987379877272,1.2327312305912443,19.370000000000044,Large,-299154.32
3664,WILLIAM GRANT & SONS INC,5337,Drambuie,20.6,27.99,750.0,16167.0,333040.1999999993,394423.38000000775,219275.1699999994,14262.0,11234.039999999997,30234.42000000001,61383.18000000843,15.562764053187522,0.8821673779922063,1.1843116236418563,20.59999999999996,Large,-277630.2
7239,REMY COINTREAU USA INC,4437,Mount Gay Eclipse,23.48,30.99,1750.0,14171.0,332735.0800000002,461672.38000000274,235529.35000000233,13562.0,24922.550000000578,16978.669999999995,128937.30000000255,27.928311414254797,0.957024910027521,1.3875073827502724,23.480000000000015,Large,-304264.76
1392,CONSTELLATION BRANDS INC,11213,Meiomi Pnt Nr,12.66,19.99,750.0,26190.0,331565.3999999991,503067.4800000037,150294.91999999818,25652.0,2871.66000000006,79528.99,171502.08000000461,34.09126743791973,0.9794578083237877,1.5172496285800783,12.659999999999965,Large,-298564.32
7239,REMY COINTREAU USA INC,782,Remy Martin 1738 Accord Ryl,35.15,54.99,750.0,9415.0,330937.24999999895,444072.5200000013,151788.56999999916,9148.0,7204.399999999978,16978.669999999995,113135.27000000235,25.476755463274785,0.9716409984067976,1.3418632082063977,35.14999999999989,Large,-312137.2
3960,DIAGEO NORTH AMERICA INC,2889,Buchanans Deluxe 12Yr Scotch,23.07,31.99,750.0,14260.0,328978.19999999925,432258.32000000164,78540.6900000012,13468.0,10606.019999999986,257032.07000000007,103280.12000000238,23.89314796763241,0.9444600280504909,1.3139421396311446,23.069999999999947,Large,-296446.76
3960,DIAGEO NORTH AMERICA INC,3549,Ketel One Vodka,17.82,26.99,750.0,18322.0,326498.0399999984,407030.68000000814,212090.71999999875,16532.0,13020.039999999939,257032.07000000007,80532.64000000973,19.78539799506222,0.902303242004148,1.2466558145341704,17.81999999999991,Large,-276278.24
17035,PERNOD RICARD USA,857,Kahlua,16.17,21.99,1000.0,20165.0,326068.0499999986,462932.260000006,199801.35999999568,19674.0,20657.700000000437,123780.21999999997,136864.2100000074,29.564630038961994,0.9756508802380363,1.4197412472642077,16.16999999999993,Large,-297963.58
3960,DIAGEO NORTH AMERICA INC,8506,Myers Original Dark Rum,21.42,29.99,1750.0,15187.0,325305.5399999999,449036.67000000435,198940.69999999687,14633.0,26889.58000000059,257032.07000000007,123731.13000000443,27.554794132960954,0.9635214328043722,1.3803535900433925,21.419999999999995,Large,-298251.86000000004
4425,MARTIGNETTI COMPANIES,14672,Duckhorn Decoy Cab Svgn,11.61,21.99,750.0,27814.0,322920.540000001,508256.9500000023,143395.55999999572,27729.0,3105.3200000000556,144929.24,185336.41000000125,36.46510096910636,0.9969439850435032,1.5739381273176387,11.610000000000037,Large,-294119.69
4425,MARTIGNETTI COMPANIES,6579,J Lohr Riverstone Chard,5.8,8.99,750.0,54960.0,318768.0000000014,605967.380000003,121728.33000000051,56157.0,6301.709999999903,144929.24,287199.38000000163,47.39518817002991,1.0217794759825327,1.9009667846207912,5.800000000000026,Large,-270750.6
